X1,X2,X3,X4
0.9883720930232558,0,0.813953488372093,0
1,0,0.813953488372093,0
0.9534883720930233,0,0.8023255813953488,0
0.9534883720930233,0,0.6627906976744186,0
1,0,0.8488372093023255,0
0.9883720930232558,0.5526315789473685,0.9418604651162791,0.5645161290322581
0.9767441860465116,0,0.627906976744186,0
1,0,0.9069767441860465,0
0.9883720930232558,0,0.7325581395348837,0
0.9767441860465116,0.30578512396694213,0.7790697674418605,0.3557692307692308
0.9883720930232558,0,0.8488372093023255,0
1,0,0.7325581395348837,0
0.9883720930232558,0,0.7441860465116279,0
1,0,0.8255813953488372,0
1,0,0.7674418604651163,0
0.9883720930232558,0,0.7906976744186046,0
1,0,0.8255813953488372,0
0.9883720930232558,0,0.8372093023255814,0
0.9651162790697675,0.011904761904761904,0.7325581395348837,0
1,0,0.7674418604651163,0
0.9883720930232558,0,0.8953488372093024,0
1,0,0.7558139534883721,0
0.9883720930232558,0,0.7906976744186046,0
1,0,0.9767441860465116,0
1,0,0.8604651162790697,0
1,0,0.8604651162790697,0
1,0,0.7790697674418605,0
1,0.022727272727272728,0.8604651162790697,0
0.8604651162790697,0,0.7209302325581395,0
0.9883720930232558,0,0.8604651162790697,0
0.9883720930232558,0.5812807881773399,0.7441860465116279,0.6464088397790055
1,0,0.8953488372093024,0
1,0,0.7906976744186046,0
1,0.37681159420289856,0.8023255813953488,0.4297520661157025
1,0.022727272727272728,0.8255813953488372,0
0.9767441860465116,0,0.7790697674418605,0
1,0,0.8488372093023255,0
1,0,0.813953488372093,0
0.9883720930232558,0,0.8488372093023255,0
1,0,0.813953488372093,0
1,0,0.872093023255814,0
1,0,0.7093023255813954,0
0.9651162790697675,0,0.6744186046511628,0
0.9883720930232558,0,0.7209302325581395,0
0.9651162790697675,0,0.7790697674418605,0
1,0,0.8837209302325582,0
0.9302325581395349,0,0.6976744186046512,0
0.9651162790697675,0.011904761904761904,0.8255813953488372,0
1,0,0.8255813953488372,0
0.9883720930232558,0.7327044025157232,0.8604651162790697,0.758957654723127
0.9883720930232558,0.41379310344827586,0.6627906976744186,0
0.9883720930232558,0,0.7674418604651163,0
0.9883720930232558,0.3511450381679389,0.7558139534883721,0.4090909090909091
1,0,0.7790697674418605,0
1,0,0.6627906976744186,0
1,0,0.7209302325581395,0
0.9883720930232558,0,0.7790697674418605,0
0.9883720930232558,0,0.8372093023255814,0
1,0,0.7558139534883721,0
0.9883720930232558,0,0.813953488372093,0
1,0.328125,0.7906976744186046,0.38181818181818183
0.9651162790697675,0,0.7558139534883721,0
0.9883720930232558,0,0.9069767441860465,0
0.9767441860465116,0,0.8255813953488372,0
0.9767441860465116,0,0.7674418604651163,0
1,0,0.7790697674418605,0
1,0.26495726495726496,0.8372093023255814,0.30097087378640774
1,0,0.8023255813953488,0
1,0.44871794871794873,0.8372093023255814,0.4857142857142857
1,0,0.872093023255814,0
0.9883720930232558,0,0.8372093023255814,0
1,0,0.9651162790697675,0
1,0,0.813953488372093,0
1,0,0.8023255813953488,0
0.9767441860465116,0,0.7558139534883721,0
1,0,0.8488372093023255,0
0.9767441860465116,0,0.7906976744186046,0
0.9883720930232558,0,0.872093023255814,0
0.9767441860465116,0,0.7558139534883721,0
0.9883720930232558,0,0.813953488372093,0
0.9651162790697675,0,0.7558139534883721,0
1,0,0.7325581395348837,0
0.8953488372093024,0,0.7906976744186046,0
0.9883720930232558,0,0.8255813953488372,0
0.9651162790697675,0,0.6627906976744186,0
0.9767441860465116,0.023255813953488372,0.7906976744186046,0
0.9883720930232558,0.011627906976744186,0.9418604651162791,0
1,0,0.7790697674418605,0
0.9302325581395349,0,0.7674418604651163,0
1,0,0.813953488372093,0
